species	gene	compactness
Otur	LOC135376597	0.08499844704420748
Otur	LOC135397957	0.4684095860566449
Otur	LOC135385656	0.14208401340091056
Otur	LOC135385957	0.9613459399332592
Otur	LOC135386465	0.8330404217926186
Otur	LOC135373733	0.8406169665809768
Otur	LOC135379044	0.014980916030534351
Otur	LOC135392588	0.6441082802547771
Otur	LOC135392927	0.6937639198218263
Otur	LOC135374798	0.6725949878738885
Otur	LOC135385430	0.14199158485273491
Otur	LOC135372881	1.0
Otur	LOC135395376	0.2777327935222672
Otur	Trnak-uuu_27	1.0
Otur	Trnap-agg_44	1.0
Otur	LOC135374062	0.03852242744063324
Otur	LOC135383820	0.4899135446685879
Otur	LOC135365864	0.5845674201091192
Otur	LOC135390558	0.2750186428038777
Otur	Trnay-gua_12	0.7525773195876289
Otur	LOC135401385	0.3506921062476618
Otur	LOC135367208	0.3251612903225806
Otur	LOC135396759	0.07317670759262788
Otur	LOC135377753	0.05187263772763716
Otur	LOC135366949	0.6393643031784841
Otur	LOC135371583	0.9157061758128333
Otur	LOC135384035	0.11876566686835509
Otur	LOC135394960	0.4397283531409168
Otur	LOC135395257	0.636986301369863
Otur	LOC135377723	0.1879478444731587
Otur	Trnas-gga_74	1.0
Otur	LOC135376038	0.04830662231629876
Otur	Trnas-gga_72	1.0
Otur	LOC135392676	0.31906300484652667
Otur	LOC135389034	0.17442045093680533
Otur	LOC135390890	0.5605721178700672
Otur	Trnas-gga_112	1.0
Otur	LOC135368242	0.09083003608852559
Otur	LOC135371286	0.37947332883187035
Otur	LOC135377531	0.051507744247991316
Otur	Trnak-cuu_72	1.0
Otur	LOC135385788	0.008127133888909285
Otur	LOC135394044	0.3388084879694575
Otur	LOC135387688	1.0
Otur	LOC135366874	0.1838244514106583
Otur	LOC135376301	1.0
Otur	Trnak-cuu_61	1.0
Otur	LOC135380132	1.0
Otur	LOC135387104	0.4884366327474561
Otur	LOC135377292	0.5879080118694362
Otur	LOC135401406	0.5163454675231978
Otur	LOC135395164	0.14326001128031585
Otur	LOC135386112	0.2394526795895097
Otur	Trnat-agu_50	1.0
Otur	LOC135374377	0.9580479452054794
Otur	LOC135367029	0.12967131922557407
Otur	LOC135389080	0.821076573161486
Otur	LOC135389398	1.0
Otur	LOC135378295	0.5775210694565533
Otur	LOC135388406	0.026606783838121796
Otur	LOC135383711	0.01723867381021767
Otur	LOC135369104	0.6877567789646672
Otur	Trnai-aau_175	1.0
Otur	LOC135391087	0.21250420168067227
Otur	LOC135397734	0.38421710408855564
Otur	LOC135391638	0.215238844628045
Otur	EFH01_mgp07	1.0
Otur	LOC135399168	0.13966001618970525
Otur	LOC135368938	0.12855711422845692
Otur	LOC135390928	0.31806569343065694
Otur	Trnal-uaa_19	1.0
Otur	LOC135390781	0.15646326776395023
Otur	LOC135394746	0.2290059169934365
Otur	LOC135374761	0.7161447742984953
Otur	LOC135368320	0.10596758349705304
Otur	LOC135366276	0.08584276475343573
Otur	LOC135399668	0.11259338313767342
Otur	LOC135397405	0.03267238828055638
Otur	LOC135370502	0.4549887471867967
Otur	LOC135370524	0.18087318087318088
Otur	LOC135399444	0.6624825662482566
Otur	LOC135398648	1.0
Otur	LOC135373631	0.13509308977768855
Otur	LOC135374352	1.0
Otur	Trnag-gcc_18	1.0
Otur	LOC135376368	1.0
Otur	LOC135368716	0.7517185604528912
Otur	LOC135377332	0.06998952621526708
Otur	LOC135391790	0.756007393715342
Otur	Trnay-gua_10	0.8111111111111111
Otur	LOC135366021	0.17006802721088435
Otur	LOC135394891	0.26362840422100364
Otur	LOC135370294	0.4503367003367003
Otur	LOC135374710	0.6830231246474902
Otur	Trnak-cuu_32	1.0
Otur	LOC135376561	0.25659045925245977
Otur	LOC135374791	1.0
Otur	LOC135395202	0.07435216555260507
Otur	LOC135393832	0.014797806822195942
Otur	LOC135366992	0.05692440773502246
Otur	LOC135401166	0.3664942300039793
Otur	LOC135366130	0.3560899922420481
Otur	LOC135396426	0.4434402332361516
Otur	Trnag-ucc_142	1.0
Otur	LOC135392368	1.0
Otur	Trnal-uag_1	1.0
Otur	LOC135385149	0.5978913955333862
Otur	LOC135399540	0.119463531749317
Otur	LOC135367991	0.3883892068683565
Otur	LOC135389490	0.5902173913043478
Otur	LOC135383195	0.8994490358126722
Otur	LOC135391344	0.2348873827616896
Otur	LOC135392804	0.9384449244060475
Otur	LOC135376208	0.6894865525672371
Otur	LOC135367422	0.3011743034768593
Otur	LOC135378460	0.041577203852524384
Otur	LOC135369796	1.0
Otur	LOC135390158	0.701530612244898
Otur	LOC135389776	1.0
Otur	LOC135379268	1.0
Otur	LOC135380123	1.0
Otur	LOC135383547	0.5212765957446809
Otur	LOC135386266	0.8434699714013346
Otur	LOC135396539	0.13565293988108346
Otur	LOC135372648	0.351199750701153
Otur	LOC135401464	0.23202614379084968
Otur	LOC135369775	0.19728290658523218
Otur	LOC135394093	0.06609498680738786
Otur	LOC135365825	0.6043956043956044
Otur	LOC135377596	0.10214942290413989
Otur	LOC135393240	0.26663306451612906
Otur	LOC135375383	0.06231583860897978
Otur	LOC135388799	0.21374622356495468
Otur	LOC135388525	0.105074931880109
Otur	Trnar-ucg_119	1.0
Otur	LOC135366624	0.6667853962600178
Otur	LOC135371347	0.2377770258839452
Otur	LOC135392549	0.060023085802231625
Otur	LOC135376467	0.596903363587827
Otur	LOC135379887	1.0
Otur	Trnah-gug_49	1.0
Otur	LOC135379856	1.0
Otur	LOC135391853	0.09591115598182735
Otur	LOC135393037	0.42948717948717946
Otur	LOC135369016	0.14564037048866177
Otur	Trnas-cga_25	1.0
Otur	LOC135391929	0.48404542996214167
Otur	LOC135397338	0.026152796116628713
Otur	LOC135375990	0.6738215488215489
Otur	LOC135374140	0.14447937684763737
Otur	LOC135387413	0.8792184724689165
Otur	LOC135385374	0.8464491362763915
Otur	LOC135366727	0.04172602824578791
Otur	LOC135383314	0.2376897445390596
Otur	LOC135392890	0.5047923322683706
Otur	LOC135374573	0.8166533226581265
Otur	LOC135368477	0.4271414651430596
Otur	LOC135375584	0.46056622851365014
Otur	Trnas-aga_38	1.0
Otur	LOC135391307	0.16124442556806115
Otur	LOC135368130	0.5965858041329739
Otur	LOC135383390	0.9332833583208395
Otur	LOC135373981	0.573
Otur	LOC135378886	0.40247120921305185
Otur	LOC135383568	0.5691134413727359
Otur	Trnaa-ggc_110	1.0
Otur	LOC135387442	0.4746568109820486
Otur	LOC135367793	0.3119800332778702
Otur	LOC135388925	0.5393996247654784
Otur	LOC135394094	0.5474962063732929
Otur	LOC135372703	0.5725026852846402
Otur	LOC135378361	0.13800616882198138
Otur	LOC135369824	0.3802037845705968
Otur	LOC135383338	0.005982898362058973
Otur	LOC135386292	0.420109863864342
Otur	LOC135387312	0.9502332814930016
Otur	LOC135392266	1.0
Otur	LOC135396741	0.09531192151055165
Otur	LOC135379724	1.0
Otur	LOC135397801	0.44150943396226416
Otur	LOC135384673	0.7777106005642886
Otur	LOC135387379	0.22763063707945597
Otur	LOC135398324	0.28769601930036187
Otur	LOC135374835	1.0
Otur	LOC135400003	0.2472771278741428
Otur	Trnar-acg_66	1.0
Otur	LOC135367052	0.19066061746154697
Otur	LOC135398472	1.0
Otur	LOC135396841	0.16448617851867484
Otur	LOC135379955	1.0
Otur	LOC135398090	1.0
Otur	LOC135395290	1.0
Otur	LOC135396175	0.41323024054982815
Otur	LOC135379573	1.0
Otur	LOC135390910	0.6363636363636364
Otur	LOC135378271	0.10417027167329988
Otur	EFH01_mgt02	1.0
Otur	LOC135374084	0.28922224345499714
Otur	LOC135401155	0.05567492178370839
Otur	LOC135378935	0.829588561423986
Otur	Trnaa-ggc_116	1.0
Otur	LOC135394681	0.18702018404596066
Otur	LOC135374417	0.6712610573955976
Otur	Trnav-aac_17	1.0
Otur	LOC135401452	0.08769871768941385
Otur	LOC135384055	0.11789672247111531
Otur	LOC135393405	0.03973600989962876
Otur	LOC135383904	0.930379746835443
Otur	LOC135395739	0.685890834191555
Otur	LOC135383308	0.4986025712688653
Otur	LOC135383427	1.0
Otur	LOC135398089	0.38683834048640914
Otur	LOC135377728	0.18647503224617654
Otur	LOC135369709	1.0
Otur	LOC135396611	0.07961303291732975
Otur	LOC135376009	0.026500089026054958
Otur	LOC135390588	0.09492069149884157
Otur	LOC135379132	0.6083213773314203
Otur	LOC135387907	0.34217248509913634
Otur	Trnat-cgu_60	1.0
Otur	LOC135392043	0.13026222537207655
Otur	LOC135386188	0.22748296007789678
Otur	LOC135369241	0.7074829931972789
Otur	Trnae-cuc_107	1.0
Otur	LOC135383084	0.2645161290322581
Otur	LOC135386180	0.1258374011109241
Otur	LOC135371695	1.0
Otur	LOC135377786	0.08130296610169492
Otur	Trnay-gua_71	0.7684210526315789
Otur	LOC135379454	1.0
Otur	LOC135400012	0.5823356674949175
Otur	LOC135367326	0.11341074122145438
Otur	LOC135401046	0.13051470588235295
Otur	LOC135371164	0.21002772643253234
Otur	LOC135373824	0.06065989847715736
Otur	LOC135383135	0.8181818181818182
Otur	LOC135366002	0.6211159371867692
Otur	LOC135374705	0.13756773028296207
Otur	LOC135377459	0.6722430863776033
Otur	LOC135383802	0.013228861426084003
Otur	LOC135397426	0.007912537753038964
Otur	LOC135377446	0.2579319068198588
Otur	LOC135401749	0.2385984427141268
Otur	LOC135401473	0.40253164556962023
Otur	LOC135386352	0.07116773698730497
Otur	LOC135373376	0.2668376068376068
Otur	Trnaa-ugc_1	1.0
Otur	LOC135368740	0.5503172279160566
Otur	LOC135379311	1.0
Otur	Trnar-acg_27	1.0
Otur	LOC135396844	0.24780976220275344
Otur	LOC135401289	0.20602048322299554
Otur	LOC135375570	0.2612072008471585
Otur	LOC135372678	0.01708151244537336
Otur	LOC135401410	0.14585179526355996
Otur	LOC135376644	0.8270731002600404
Otur	LOC135371462	1.0
Otur	LOC135399014	0.2643348623853211
Otur	LOC135391322	0.11388148712092375
Otur	LOC135401029	0.12123841271290926
Otur	LOC135395901	1.0
Otur	LOC135389339	0.9225874867444327
Otur	LOC135386390	0.8489361702127659
Otur	LOC135393792	0.29966258962463094
Otur	LOC135401215	0.30446752596671256
Otur	LOC135398189	0.36456483126110123
Otur	LOC135373357	0.40134907251264756
Otur	LOC135368641	0.5494969818913481
Otur	LOC135368187	0.841254752851711
Otur	LOC135381655	0.9180470793374019
Otur	LOC135379755	1.0
Otur	LOC135387447	0.5789473684210527
Otur	Trnan-guu_64	1.0
Otur	LOC135368650	0.08686949559647718
Otur	LOC135390155	0.1625925925925926
Otur	Trnan-guu_67	1.0
Otur	Trnag-gcc_73	1.0
Otur	LOC135372687	0.11613707165109034
Otur	LOC135395464	0.05965341035325483
Otur	LOC135370684	0.2546607975142413
Otur	LOC135389552	0.25831820931639443
Otur	LOC135396210	1.0
Otur	LOC135400338	0.0551613065579546
Otur	LOC135398597	0.19855334538878844
Otur	LOC135385215	0.1923859343214182
Otur	Trnas-gga_120	1.0
Otur	LOC135398950	0.0574558484770924
Otur	LOC135386191	1.0
Otur	LOC135373822	0.05384853168469861
Otur	LOC135377266	0.11196823596142938
Otur	LOC135391904	0.012378401319913093
Otur	LOC135400908	0.024653806131433604
Otur	LOC135395135	0.7653679653679654
Otur	LOC135368859	1.0
Otur	LOC135389139	1.0
Otur	LOC135376519	0.32372715404699737
Otur	LOC135377600	0.03446951417681876
Otur	LOC135370445	0.1539171925504079
Otur	Trnat-agu	1.0
Otur	LOC135368070	0.06744207489758552
Otur	LOC135383783	0.031237347784110372
Otur	LOC135386096	0.1879175330708313
Otur	LOC135393351	0.24313693354093255
Otur	LOC135397952	0.2212710765239948
Otur	LOC135369748	0.24821330401319405
Otur	LOC135394976	0.034830209205743444
Otur	LOC135401256	1.0
Otur	Trnal-caa_16	0.6885245901639344
Otur	LOC135379939	1.0
Otur	LOC135376433	0.5458715596330275
Otur	LOC135378616	0.3786545111600126
Otur	LOC135401085	0.29027323924077036
Otur	Trnai-uau_11	0.8043478260869565
Otur	LOC135375454	0.45689655172413796
Otur	LOC135367563	0.8231569425599277
Otur	LOC135369176	0.13158395132154402
Otur	LOC135386250	0.19156466597846925
Otur	LOC135395032	0.4759725400457666
Otur	LOC135374611	0.5875598086124402
Otur	Trnas-uga_13	1.0
Otur	LOC135396887	0.516179952644041
Otur	LOC135392291	1.0
Otur	LOC135365873	0.16569236390208258
Otur	LOC135367158	0.5812274368231047
Otur	LOC135389277	0.12106256350704021
Otur	LOC135383235	0.6251960271824359
Otur	LOC135383942	0.8549266247379455
Otur	LOC135369413	1.0
Otur	LOC135378622	0.05154478148136578
Otur	LOC135379891	1.0
Otur	LOC135387904	0.6804878048780488
Otur	LOC135370819	0.5297580117724002
Otur	LOC135366470	0.2222481948989663
Otur	LOC135374229	0.12993298585256888
Otur	LOC135368041	0.259674582233949
Otur	LOC135373991	0.13982451174639116
Otur	LOC135385841	0.4925004120652711
Otur	Trnai-uau_9	0.8043478260869565
Otur	LOC135394533	0.2239768318671111
Otur	LOC135378448	0.16227400473566575
Otur	LOC135373757	0.024594453165881738
Otur	LOC135393517	0.5962352941176471
Otur	LOC135398948	0.01571057440449913
Otur	LOC135369096	0.08829097353687518
Otur	LOC135377313	0.17180863851270134
Otur	LOC135385018	0.9902719434003979
Otur	Trnaw-cca_60	1.0
Otur	LOC135377785	0.09249029901848893
Otur	LOC135392262	1.0
Otur	Trnaw-cca_157	1.0
Otur	LOC135392893	0.015220373863831247
Otur	Trnaf-gaa_33	1.0
Otur	LOC135367531	0.5583386176284084
Otur	LOC135392107	0.02181456828291113
Otur	LOC135386156	0.8007106899615043
Otur	LOC135374632	1.0
Otur	LOC135367977	0.8021015761821366
Otur	LOC135390773	0.2110078313693918
Otur	LOC135401643	0.20465983224603915
Otur	LOC135369521	0.1362530413625304
Otur	LOC135373728	1.0
Otur	LOC135368930	0.2774140752864157
Otur	LOC135384981	0.9844704684317719
Otur	LOC135397403	0.23927550047664442
Otur	LOC135393274	0.5388846737481032
Otur	Trnal-uag_25	1.0
Otur	Trnak-cuu_137	1.0
Otur	Trnav-cac_96	1.0
Otur	LOC135369929	0.4773285316745785
Otur	LOC135378771	0.14638304180254966
Otur	LOC135400959	0.7366435438724596
Otur	LOC135366224	0.39976746439298516
Otur	LOC135369689	0.031916216821313965
Otur	LOC135366447	0.795695919508105
Otur	Trnag-ucc_125	1.0
Otur	LOC135400875	0.03452509393950668
Otur	LOC135379563	1.0
Otur	LOC135385309	0.08913494809688581
Otur	LOC135401471	0.4099016236103335
Otur	LOC135383716	0.5764587525150905
Otur	LOC135373009	0.1522339780308646
Otur	LOC135383467	0.7073518915060671
Otur	LOC135385906	0.2637092526482121
Otur	LOC135366449	0.047440320775829915
Otur	LOC135383172	0.32767402376910015
Otur	LOC135391401	0.15632869706714192
Otur	LOC135377361	0.10764719961704165
Otur	LOC135393228	0.31926188068756317
Otur	LOC135385712	0.16284016724125283
Otur	LOC135384053	0.28938756428237494
Otur	LOC135388506	0.4418145956607495
Otur	LOC135395791	1.0
Otur	LOC135379479	1.0
Otur	LOC135372475	0.09229393109804028
Otur	LOC135367439	0.4207020951852366
Otur	LOC135398670	0.7078651685393258
Otur	LOC135371188	0.36024182076813654
Otur	LOC135390865	0.0538095790328192
Otur	LOC135400005	0.3141115799343647
Otur	LOC135369542	0.6020671834625323
Otur	LOC135389644	1.0
Otur	LOC135396082	0.04733118760926038
Otur	LOC135385992	0.13610000563094768
Otur	LOC135368241	0.08173616410072265
Otur	LOC135385736	0.15283355644801427
Otur	LOC135390615	0.13142104492902093
Otur	LOC135383602	0.9812596006144393
Otur	LOC135383788	0.3130148270181219
Otur	LOC135377443	0.17094585605959825
Otur	LOC135393796	0.21640191628845185
Otur	LOC135375766	0.31838074398249455
Otur	LOC135369914	0.19977426636568849
Otur	LOC135367036	0.29625346901017574
Otur	LOC135383591	0.2904863078375826
Otur	LOC135393779	0.28004223864836325
Otur	LOC135387039	0.12332439678284182
Otur	LOC135376608	0.7795698924731183
Otur	LOC135392198	0.5173697270471465
Otur	LOC135393420	0.2945205479452055
Otur	LOC135388162	0.2978539950182027
Otur	LOC135387227	1.0
Otur	LOC135400784	0.3013076462367738
Otur	LOC135367013	0.02057960596156579
Otur	LOC135371441	0.8755230125523012
Otur	LOC135367831	0.6918889493739793
Otur	Trnag-ucc_154	1.0
Otur	Trnar-ucg_81	1.0
Otur	LOC135395770	1.0
Otur	LOC135399429	0.024245095878333702
Otur	LOC135385242	0.7440541130264019
Otur	Trnar-ccg_2	1.0
Otur	Trnal-uag_54	1.0
Otur	LOC135375373	0.8294617563739377
Otur	LOC135392201	0.7758264462809917
Otur	LOC135377918	1.0
Otur	LOC135384606	0.3770718232044199
Otur	LOC135395441	0.585
Otur	LOC135384864	1.0
Otur	LOC135388723	1.0
Otur	LOC135391905	0.15413632119514473
Otur	LOC135393327	0.968015992003998
Otur	LOC135374391	0.11315115286080274
Otur	LOC135390813	0.24719635050370653
Otur	LOC135391270	0.21052631578947367
Otur	LOC135377661	0.1871618298081653
Otur	LOC135384486	0.9131238447319778
Otur	LOC135398818	0.1778265642151482
Otur	LOC135375912	0.909720563649391
Otur	LOC135387151	0.48013029315960915
Otur	LOC135371208	0.238204833141542
Otur	LOC135400337	0.22177742193755004
Otur	Trnat-agu_164	1.0
Otur	LOC135391332	0.6863584005265756
Otur	LOC135379414	1.0
Otur	LOC135378463	0.9577886710239651
Otur	Trnal-uag_38	1.0
Otur	LOC135375220	0.5892425088404988
Otur	LOC135369986	0.1184457605084501
Otur	LOC135389213	1.0
Otur	LOC135371359	0.5350479985509872
Otur	LOC135367358	0.39084428603252397
Otur	LOC135395155	1.0
Otur	LOC135388285	1.0
Otur	LOC135394192	0.1378688814278141
Otur	LOC135376656	0.8242883186088907
Otur	LOC135390044	0.06284976323719328
Otur	LOC135385296	0.09088510750560612
Otur	LOC135383315	0.01897277712495104
Otur	LOC135378430	0.036907804206801655
Otur	LOC135389764	0.3886994641987336
Otur	LOC135378232	0.1645196656160066
Otur	LOC135377716	0.12648640264708924
Otur	LOC135385818	0.0125684167849179
Otur	LOC135396838	0.533737680060652
Otur	Trnan-guu_30	1.0
Otur	LOC135371307	0.1817427385892116
Otur	Trnae-cuc_101	1.0
Otur	LOC135374447	0.3761467889908257
Otur	LOC135388499	0.09343896894930814
Otur	LOC135375843	0.6842105263157895
Otur	LOC135388862	0.02841661495550708
Otur	LOC135373654	0.01766024204392649
Otur	LOC135372816	0.1978021978021978
Otur	LOC135391814	0.8505747126436781
Otur	LOC135390739	0.47002967359050446
Otur	LOC135400257	0.08853742051198435
Otur	LOC135392928	0.775866430559069
Otur	Trnat-ggu_163	1.0
Otur	Trnar-ccu_87	1.0
Otur	LOC135376090	0.7302106027596224
Otur	LOC135388760	0.09191176470588236
Otur	LOC135386176	0.033097725134489664
Otur	LOC135398755	0.2083033091292057
Otur	LOC135375553	0.9182058047493403
Otur	LOC135371087	0.021971536872687655
Otur	LOC135389934	0.032462913160406004
Otur	LOC135378421	0.06494432290258352
Otur	LOC135371470	0.46871008939974457
Otur	Trnaq-uug_10	1.0
Otur	LOC135370491	0.31525266573945293
Otur	LOC135396607	0.5471698113207547
Otur	LOC135398244	0.1314256515074093
Otur	Trnae-uuc_30	1.0
Otur	LOC135398488	0.7614662960389159
Otur	Trnag-ucc_144	1.0
Otur	LOC135399997	0.0637915543575921
Otur	LOC135394643	0.17891758047400072
Otur	LOC135370766	0.5102339181286549
Otur	LOC135368547	0.33900733608436495
Otur	LOC135401329	0.017149358128037303
Otur	LOC135372804	0.5810757754220651
Otur	LOC135397318	0.47790585975024014
Otur	LOC135373386	0.833810888252149
Otur	LOC135398163	0.3627533783783784
Otur	LOC135401022	0.23491661054549776
Otur	LOC135376263	0.5763888888888888
Otur	LOC135389841	0.9164218086842965
Otur	LOC135365826	0.025441696113074206
Otur	LOC135394389	0.5967943617142207
Otur	LOC135388106	0.25830133273096906
Otur	Trnae-uuc_1	1.0
Otur	LOC135394088	0.18893129770992367
Otur	LOC135372302	0.347789824854045
Otur	LOC135378363	0.5053340819764177
Otur	LOC135399342	0.13560033585222503
Otur	LOC135374524	0.1278084714548803
Otur	Trnav-cac_72	1.0
Otur	LOC135390135	1.0
Otur	LOC135370277	0.14583333333333334
Otur	LOC135383734	0.6423173803526449
Otur	LOC135391690	0.26578266152464475
Otur	Trnar-ucg_96	1.0
Otur	LOC135371395	0.2863247863247863
Otur	LOC135376098	1.0
Otur	LOC135376560	0.3016141047926496
Otur	LOC135388939	0.3333333333333333
Otur	LOC135388384	0.052750757454951364
Otur	LOC135399155	0.6177739430543572
Otur	LOC135396858	0.12251758700118284
Otur	LOC135377640	0.16775988669352004
Otur	LOC135398541	0.30424710424710427
Otur	LOC135375983	0.05424722807660588
Otur	LOC135388489	0.5914261638929851
Otur	LOC135369646	0.3368313656901326
Otur	LOC135368526	0.017422600619195046
Otur	LOC135383448	0.33560298546549694
Otur	LOC135400397	0.39344262295081966
Otur	LOC135396534	0.04789467889331048
Otur	LOC135398063	0.19560669456066945
Otur	LOC135380011	1.0
Otur	LOC135385609	0.15123233055454874
Otur	LOC135388825	0.4533984533984534
Otur	LOC135379422	1.0
Otur	LOC135377616	0.14092390970043672
Otur	LOC135379825	1.0
Otur	LOC135397706	0.8687967369136642
Otur	LOC135370790	0.3307202680067002
Otur	LOC135367098	0.22496067121132668
Otur	LOC135387112	0.16774541531823084
Otur	LOC135390722	1.0
Otur	LOC135399235	0.20540540540540542
Otur	LOC135395367	0.008251947088638892
Otur	LOC135366354	0.12745317932039923
Otur	LOC135378944	0.014432321784259534
Otur	LOC135388407	0.267688679245283
Otur	LOC135398505	1.0
Otur	LOC135366409	0.5742369374030005
Otur	LOC135397077	0.04733319533567929
Otur	LOC135399039	0.18827326519634213
Otur	LOC135371135	0.30658484776964834
Otur	LOC135371004	0.7656903765690377
Otur	LOC135383395	0.08974842767295597
Otur	LOC135393969	0.26109397247271
Otur	LOC135368068	0.01854540979571745
Otur	LOC135373882	0.28612167300380226
Otur	LOC135373198	0.040150270016435785
Otur	LOC135377784	0.15619673727781835
Otur	LOC135385794	0.1906051170976039
Otur	LOC135374151	0.4513422818791946
Otur	LOC135372039	1.0
Otur	LOC135375390	0.02121673507215676
Otur	LOC135385853	0.17544788632953842
Otur	LOC135370623	0.19035586439250368
Otur	LOC135375577	0.967835486422357
Otur	LOC135389913	0.05226480836236934
Otur	LOC135377588	0.12402735203961329
Otur	LOC135376028	0.6959798994974874
Otur	LOC135385584	0.031323060066124335
Otur	Trnae-cuc_10	1.0
Otur	LOC135367597	0.8753415300546448
Otur	LOC135374757	0.10109380178985747
Otur	LOC135387422	0.2558035045679197
Otur	LOC135393554	0.296448087431694
Otur	LOC135399489	0.018766058477249815
Otur	LOC135385905	0.015679873373893257
Otur	LOC135383263	0.02790651318084417
Otur	LOC135394189	0.3248785752833243
Otur	LOC135398337	0.09803686856595643
Otur	LOC135378334	0.10865896980461812
Otur	LOC135373153	0.5045427013930951
Otur	LOC135390550	0.10174717368961973
Otur	LOC135375828	0.049409338083630225
Otur	Trnav-uac_19	1.0
Otur	LOC135391793	0.13021442495126706
Otur	LOC135378909	0.0722414013553254
Otur	LOC135398384	1.0
Otur	Trnak-cuu_123	1.0
Otur	LOC135383470	0.9714625445897741
Otur	LOC135370948	0.13308897876643075
Otur	LOC135370146	0.6126460631211096
Otur	LOC135389695	1.0
Otur	LOC135372661	0.012879417839583997
Otur	LOC135389225	0.6272727272727273
Otur	Trnar-ucu_17	1.0
Otur	LOC135370843	0.4249287942492879
Otur	LOC135395914	1.0
Otur	Trnas-aga_100	1.0
Otur	LOC135388521	0.03139319954874343
Otur	LOC135376591	0.013680804670464937
Otur	LOC135385388	0.13644699841056365
Otur	LOC135396033	0.3870967741935484
Otur	LOC135389096	0.18618421052631579
Otur	LOC135396675	0.03409314078477068
Otur	LOC135376414	1.0
Otur	LOC135399248	0.21884944920440635
Otur	LOC135401043	0.4897877452943532
Otur	LOC135400430	0.24261168384879725
Otur	Trnas-gcu_30	1.0
Otur	Trnat-ugu_84	1.0
Otur	LOC135377032	1.0
Otur	LOC135389063	0.3790901835594573
Otur	Trnat-agu_165	1.0
Otur	LOC135400976	0.3164963838824475
Otur	LOC135368529	0.03709442216551221
Otur	LOC135372680	0.14081047891936144
Otur	LOC135376641	0.9768970324636527
Otur	Trnas-aga_73	1.0
Otur	LOC135393317	0.46386020651310567
Otur	LOC135394244	0.07444370303751197
Otur	LOC135368177	0.21576850492765778
Otur	LOC135372098	0.10625264047317279
Otur	LOC135388194	0.14869355773041862
Otur	Trnar-ccu_57	1.0
Otur	LOC135365884	0.4412751677852349
Otur	LOC135388202	0.0331899527375073
Otur	Trnaa-ggc_88	1.0
Otur	LOC135391288	0.0901736052587224
Otur	LOC135396874	0.04843972942979443
Otur	LOC135378947	0.005008361888500357
Otur	LOC135371021	1.0
Otur	LOC135395147	0.5367043121149897
Otur	LOC135385574	0.10635242128521451
Otur	LOC135395113	0.8418640183346066
Otur	LOC135378849	0.3740152395712256
Otur	LOC135367241	0.2752941176470588
Otur	LOC135375572	0.3528345418589321
Otur	LOC135380139	1.0
Otur	LOC135376789	0.10028912179255511
Otur	Trnaa-agc_33	1.0
Otur	LOC135391070	0.4425277540563621
Otur	LOC135398237	1.0
Otur	LOC135383762	0.060460472951893676
Otur	LOC135391883	0.053765583195764785
Otur	LOC135377504	0.017052650023761672
Otur	LOC135390861	0.6413043478260869
Otur	Trnas-gga_68	1.0
Otur	LOC135370952	0.41379310344827586
Otur	LOC135390604	0.8304077010192525
Otur	LOC135367864	0.5010909090909091
Otur	LOC135374138	0.043284976371029786
Otur	LOC135373672	0.18639667705088267
Otur	LOC135377019	1.0
Otur	LOC135385713	0.2016241949033884
Otur	LOC135388600	0.17810760667903525
Otur	LOC135366043	0.3067694944301628
Otur	LOC135392117	0.25641797462911203
Otur	LOC135373306	0.6979806848112379
Otur	LOC135400244	0.02875596415687187
Otur	LOC135377078	0.04061624649859944
Otur	Trnat-agu_45	1.0
Otur	LOC135367182	0.2693839306629187
Otur	LOC135390652	0.19332222004314573
Otur	LOC135370634	0.009456646279471332
Otur	LOC135396883	0.16398959767477436
Otur	LOC135395494	0.5121580547112462
Otur	LOC135396872	0.09911313217596664
Otur	LOC135399461	0.025169474461373246
Otur	LOC135396939	0.4107224823281006
Otur	LOC135395149	1.0
Otur	Trnam-cau_78	1.0
Otur	LOC135393953	0.26337546704825504
Otur	LOC135372797	0.41109802767147485
Otur	LOC135374094	0.10338204020031556
Otur	LOC135388508	0.714795008912656
Otur	LOC135369084	0.5661237785016286
Otur	LOC135385387	0.19633484954513647
Otur	LOC135399987	0.766798418972332
Otur	LOC135392408	0.9333333333333333
Otur	LOC135370404	0.004189561546270484
Otur	LOC135367619	1.0
Otur	LOC135393109	0.7547169811320755
Otur	LOC135378809	0.0918423464711274
Otur	LOC135398530	1.0
Otur	Trnak-cuu_160	1.0
Otur	LOC135387265	0.8267929634641408
Otur	LOC135392246	1.0
Otur	LOC135385936	0.0038243077518879494
Otur	LOC135370625	0.2276255707762557
Otur	LOC135379657	1.0
Otur	LOC135383386	0.515625
Otur	LOC135396445	0.3139482732844969
Otur	LOC135397193	0.24584094136741733
Otur	LOC135374778	0.05386575643513431
Otur	LOC135397274	0.015142576204523106
Otur	LOC135370009	0.2836968856386332
Otur	Trnaa-ggc_173	1.0
Otur	LOC135394120	1.0
Otur	LOC135399083	0.21972346263517512
Otur	LOC135399104	0.19645445423124094
Otur	LOC135379007	0.09090909090909091
Otur	LOC135376110	0.42352198611403324
Otur	LOC135399141	0.2484935813466073
Otur	LOC135372232	0.10719494409333981
Otur	LOC135366564	0.8567970956030657
Otur	LOC135400505	0.10498852014193279
Otur	Trnap-agg_142	1.0
